# Time (s), V_L (m^3), BOG (kg/s), Tv_avg (K), Q_V (W), BL (kg/s)
1.068000000000000000e+04, 1.889806223297394198e-03, 1.516839164612082849e-07, 2.399811621449102006e+02, 1.484620195662498809e-01, 1.505952835971486991e-07
1.074000000000000000e+04, 1.889880954406350858e-03, 1.516839943789772859e-07, 2.399811499905818550e+02, 1.484597678112666852e-01, 1.505953198375358802e-07
1.080000000000000000e+04, 1.889955685514024038e-03, 1.516842912829685816e-07, 2.399811375809498770e+02, 1.484575167069500379e-01, 1.505953207814015810e-07
1.086000000000000000e+04, 1.890030416614532595e-03, 1.516846555497131502e-07, 2.399811271863524098e+02, 1.484552604592227487e-01, 1.505956119835166357e-07
1.092000000000000000e+04, 1.890105147714808481e-03, 1.516837309758676877e-07, 2.399811152108977979e+02, 1.484530082451975819e-01, 1.505956775892145149e-07
1.098000000000000000e+04, 1.890179878812651634e-03, 1.516832566735360337e-07, 2.399810989267173227e+02, 1.484507670264516299e-01, 1.505951262251866075e-07
1.104000000000000000e+04, 1.890254609905364343e-03, 1.516716470945986246e-07, 2.399810874089701258e+02, 1.484485136425278407e-01, 1.505952595470898119e-07
1.110000000000000000e+04, 1.890329341070823548e-03, 1.516607601358920900e-07, 2.399810012798016317e+02, 1.484464506627552194e-01, 1.505846912289283479e-07
1.116000000000000000e+04, 1.890404072157593745e-03, 1.516796402872310529e-07, 2.399809878630153435e+02, 1.484442021205228945e-01, 1.505845537729255992e-07
1.122000000000000000e+04, 1.890478803220208568e-03, 1.516855848986802243e-07, 2.399810148475822871e+02, 1.484418504774722702e-01, 1.505902126425369346e-07
1.128000000000000000e+04, 1.890553534298111725e-03, 1.516858622725237467e-07, 2.399810031317399535e+02, 1.484395975944059198e-01, 1.505903208301994346e-07
1.134000000000000000e+04, 1.890628265400742499e-03, 1.516918385087352944e-07, 2.399810311209357678e+02, 1.484372433892093002e-01, 1.505961255419348138e-07
1.140000000000000000e+04, 1.890702996473086301e-03, 1.516855436152366198e-07, 2.399810204266696019e+02, 1.484349878991844951e-01, 1.505963817291698608e-07
1.146000000000000000e+04, 1.890777727543645290e-03, 1.516858106094578591e-07, 2.399810094507418512e+02, 1.484327331271048933e-01, 1.505965981241287669e-07
1.152000000000000000e+04, 1.890852458608480993e-03, 1.516862851073838467e-07, 2.399809990571030198e+02, 1.484304768685056342e-01, 1.505968986254171617e-07
1.158000000000000000e+04, 1.890927189667823693e-03, 1.516866607878813653e-07, 2.399809891159954418e+02, 1.484282194545471778e-01, 1.505972645823927626e-07
1.164000000000000000e+04, 1.891001920726073952e-03, 1.516869780046919536e-07, 2.399809787798619993e+02, 1.484259630478026726e-01, 1.505975743668803562e-07
1.170000000000000000e+04, 1.891076651778854627e-03, 1.516873619844950519e-07, 2.399809688826197771e+02, 1.484237055205421263e-01, 1.505979475816664742e-07
1.176000000000000000e+04, 1.891151382830310842e-03, 1.516876712397393076e-07, 2.399809586102015260e+02, 1.484214489498270895e-01, 1.505982674040609726e-07
1.182000000000000000e+04, 1.891226113875187033e-03, 1.516880261317398977e-07, 2.399809486498160425e+02, 1.484191915823505348e-01, 1.505986323966567140e-07
1.188000000000000000e+04, 1.891300844919773091e-03, 1.516884548599060024e-07, 2.399809383169929333e+02, 1.484169351643666313e-01, 1.505989443300424103e-07
1.194000000000000000e+04, 1.891375575961860931e-03, 1.516889330903009362e-07, 2.399809290508935078e+02, 1.484146760239705432e-01, 1.505994096612730224e-07
1.200000000000000000e+04, 1.891450306999450850e-03, 1.516886991664954126e-07, 2.399809187945250812e+02, 1.484124194095539362e-01, 1.505997332389224208e-07
1.206000000000000000e+04, 1.891525038075433885e-03, 1.516893645616246393e-07, 2.399809062097417325e+02, 1.484101687337790187e-01, 1.505997230353046902e-07
1.212000000000000000e+04, 1.891599769105173747e-03, 1.516825648701836306e-07, 2.399808999721995235e+02, 1.484079018645950709e-01, 1.506006238238200841e-07
1.218000000000000000e+04, 1.891674500142055465e-03, 1.516758770103898566e-07, 2.399808415769402075e+02, 1.484057680636058363e-01, 1.505940410158630691e-07
1.224000000000000000e+04, 1.891749231162882751e-03, 1.516889933391958562e-07, 2.399808347119858922e+02, 1.484035027923470418e-01, 1.505948521984674150e-07
1.230000000000000000e+04, 1.891823962219943206e-03, 1.516923235936379189e-07, 2.399808495226487821e+02, 1.484011822205910103e-01, 1.505987738577090907e-07
1.236000000000000000e+04, 1.891898693238828469e-03, 1.516883430105495587e-07, 2.399808391398235017e+02, 1.483989259238216452e-01, 1.505990807676761607e-07
1.242000000000000000e+04, 1.891973424253093295e-03, 1.516884624800237189e-07, 2.399808284433955805e+02, 1.483966704264171321e-01, 1.505993428707465153e-07
1.248000000000000000e+04, 1.892048155266169620e-03, 1.516884701557035674e-07, 2.399808172115499190e+02, 1.483944162941045475e-01, 1.505995283209605503e-07
1.254000000000000000e+04, 1.892122886274329955e-03, 1.516884082072486326e-07, 2.399808054569920444e+02, 1.483921634945222778e-01, 1.505996389247756650e-07
1.260000000000000000e+04, 1.892197617281251481e-03, 1.516882581687352738e-07, 2.399807931980418232e+02, 1.483899119807624845e-01, 1.505996772952768284e-07
1.266000000000000000e+04, 1.892272348283277833e-03, 1.516880070617542079e-07, 2.399807803219852360e+02, 1.483876620404069591e-01, 1.505996272427349022e-07
1.272000000000000000e+04, 1.892347079283680485e-03, 1.516875833245863581e-07, 2.399807668662599269e+02, 1.483854135777825101e-01, 1.505994941247865112e-07
1.278000000000000000e+04, 1.892421810277568383e-03, 1.516870795160016410e-07, 2.399807522605243264e+02, 1.483831680478470139e-01, 1.505991960786818239e-07
1.284000000000000000e+04, 1.892496541270997880e-03, 1.516867720991141248e-07, 2.399807375798973794e+02, 1.483809227078156101e-01, 1.505988873783290107e-07
1.290000000000000000e+04, 1.892571272263081231e-03, 1.516862574662406617e-07, 2.399807229809814260e+02, 1.483786771582439601e-01, 1.505985904890333926e-07
1.296000000000000000e+04, 1.892646003248889220e-03, 1.516876167072805956e-07, 2.399807070041359509e+02, 1.483764351224982347e-01, 1.505980959224610824e-07
1.302000000000000000e+04, 1.892720734289540492e-03, 1.516883036844773079e-07, 2.399807034331843454e+02, 1.483741614397393049e-01, 1.505993818831799358e-07
1.308000000000000000e+04, 1.892795465269643410e-03, 1.516900195255573613e-07, 2.399806838918886456e+02, 1.483719284939564453e-01, 1.505983758941649244e-07
1.314000000000000000e+04, 1.892870196273372827e-03, 1.516888390480161281e-07, 2.399806965182920067e+02, 1.483696134973324920e-01, 1.506019867175885150e-07
1.320000000000000000e+04, 1.892944927256050291e-03, 1.516781758297203775e-07, 2.399806484653363725e+02, 1.483674532718513850e-01, 1.505968887400381798e-07
1.326000000000000000e+04, 1.893019658224748920e-03, 1.516817298021371480e-07, 2.399806279733882945e+02, 1.483652227466672469e-01, 1.505957463960518926e-07
1.332000000000000000e+04, 1.893094389190303796e-03, 1.516807220573589975e-07, 2.399806078669982981e+02, 1.483629912365919679e-01, 1.505946594021523042e-07
1.338000000000000000e+04, 1.893169120148625959e-03, 1.516799095333619096e-07, 2.399805878458957977e+02, 1.483607595076341934e-01, 1.505935846577304321e-07
1.344000000000000000e+04, 1.893243851102938960e-03, 1.516795758934915786e-07, 2.399805692992796367e+02, 1.483585240166162000e-01, 1.505927215555226915e-07
1.350000000000000000e+04, 1.893318582048265876e-03, 1.516797587780284168e-07, 2.399805524285164893e+02, 1.483562842502949009e-01, 1.505920990046680693e-07
1.356000000000000000e+04, 1.893393312988452806e-03, 1.516808610501957470e-07, 2.399805386748135447e+02, 1.483540365331288413e-01, 1.505919238809624547e-07
1.362000000000000000e+04, 1.893468043917135267e-03, 1.516826475615276668e-07, 2.399805294061074505e+02, 1.483517773769793824e-01, 1.505923925564284586e-07
1.368000000000000000e+04, 1.893542774843286333e-03, 1.516842890431061814e-07, 2.399805234953954596e+02, 1.483495096562935933e-01, 1.505933432852684452e-07
1.374000000000000000e+04, 1.893617505765476158e-03, 1.516856067378830898e-07, 2.399805183376004720e+02, 1.483472400151315818e-01, 1.505944021411588157e-07
1.380000000000000000e+04, 1.893692236690530011e-03, 1.516874579360291807e-07, 2.399805139671328789e+02, 1.483449683656194173e-01, 1.505955740657861875e-07
1.386000000000000000e+04, 1.893766967616316568e-03, 1.516889497315203937e-07, 2.399805128517675143e+02, 1.483426884146438196e-01, 1.505972133101111633e-07
1.392000000000000000e+04, 1.893841698540668726e-03, 1.516932191910383096e-07, 2.399805076036413141e+02, 1.483404190027481639e-01, 1.505982593510341400e-07
1.398000000000000000e+04, 1.893916429524689082e-03, 1.516954755358749031e-07, 2.399805256710875199e+02, 1.483380901315311529e-01, 1.506026524854528961e-07
1.404000000000000000e+04, 1.893991160465576190e-03, 1.516921118405245959e-07, 2.399805077047823545e+02, 1.483358531513754852e-01, 1.506018728812795214e-07
1.410000000000000000e+04, 1.894065891381030518e-03, 1.516919981401316737e-07, 2.399805103938862771e+02, 1.483335634988086904e-01, 1.506040585243398262e-07
1.416000000000000000e+04, 1.894140622311633968e-03, 1.516873150514587122e-07, 2.399804787416933891e+02, 1.483313614157552307e-01, 1.506013141588077594e-07
1.422000000000000000e+04, 1.894215353227775680e-03, 1.516911266456686901e-07, 2.399804698894675994e+02, 1.483291011919976587e-01, 1.506018429491974259e-07
1.428000000000000000e+04, 1.894290084143891587e-03, 1.516900537811283683e-07, 2.399804577775715870e+02, 1.483268492793978210e-01, 1.506019037767832173e-07
1.434000000000000000e+04, 1.894364815056169635e-03, 1.516885179199981363e-07, 2.399804421765413167e+02, 1.483246062627911477e-01, 1.506014636737464159e-07
1.440000000000000000e+04, 1.894439545967107176e-03, 1.516866043042678598e-07, 2.399804235413950266e+02, 1.483223709814726066e-01, 1.506005879416320985e-07
1.446000000000000000e+04, 1.894514276872429851e-03, 1.516844636218425237e-07, 2.399804017614200973e+02, 1.483201437175092618e-01, 1.505992606628268667e-07
1.452000000000000000e+04, 1.894589007774629156e-03, 1.516823733621860979e-07, 2.399803782834109427e+02, 1.483179207814925848e-01, 1.505976895378624471e-07
1.458000000000000000e+04, 1.894663738668562070e-03, 1.516805852076903315e-07, 2.399803534122389124e+02, 1.483157013960462733e-01, 1.505959183264508929e-07
1.464000000000000000e+04, 1.894738469556734185e-03, 1.516796201650181815e-07, 2.399803298325180947e+02, 1.483134787160491075e-01, 1.505943324735790772e-07
1.470000000000000000e+04, 1.894813200433049898e-03, 1.516798070012222755e-07, 2.399803086563613306e+02, 1.483112499063619083e-01, 1.505930916662969379e-07
1.476000000000000000e+04, 1.894887931299876023e-03, 1.516825687544210022e-07, 2.399802935751194752e+02, 1.483090055557576004e-01, 1.505927259396442067e-07
1.482000000000000000e+04, 1.894962662151484286e-03, 1.516895581445982006e-07, 2.399802910174120996e+02, 1.483067292750252786e-01, 1.505941583974914351e-07
1.488000000000000000e+04, 1.895037393054665228e-03, 1.516945514165321793e-07, 2.399803090161270802e+02, 1.483044005836447188e-01, 1.505985425582786119e-07
1.494000000000000000e+04, 1.895112123917217428e-03, 1.516874987520269065e-07, 2.399803100850523379e+02, 1.483021150569775182e-01, 1.506004958768494145e-07
1.500000000000000000e+04, 1.895186854815752997e-03, 1.516859335326845359e-07, 2.399802744675892825e+02, 1.482999230588503692e-01, 1.505971813186118699e-07
1.506000000000000000e+04, 1.895261585667817493e-03, 1.516929157858298569e-07, 2.399802859501155865e+02, 1.482976109828432754e-01, 1.506006299924632010e-07
1.512000000000000000e+04, 1.895336316534652074e-03, 1.516902928617448814e-07, 2.399802713716892981e+02, 1.482953653459405108e-01, 1.506003364582749601e-07
1.518000000000000000e+04, 1.895411047393707939e-03, 1.516929201323880814e-07, 2.399802689848634145e+02, 1.482930886278759630e-01, 1.506017936136565282e-07
1.524000000000000000e+04, 1.895485778255032389e-03, 1.516917909619652450e-07, 2.399802613730238647e+02, 1.482908252295663254e-01, 1.506025004710722664e-07
1.530000000000000000e+04, 1.895560509114161763e-03, 1.516897982721628683e-07, 2.399802480542311685e+02, 1.482885763791114975e-01, 1.506023877850375356e-07
1.536000000000000000e+04, 1.895635239972943541e-03, 1.516871117956183444e-07, 2.399802292481898291e+02, 1.482863415157125719e-01, 1.506014870667977390e-07
1.542000000000000000e+04, 1.895709970826199358e-03, 1.516841277811281800e-07, 2.399802052959959155e+02, 1.482841197693732238e-01, 1.505998472627910317e-07
1.548000000000000000e+04, 1.895784701675325666e-03, 1.516814173274781020e-07, 2.399801784853309812e+02, 1.482819053078681670e-01, 1.505977968751124707e-07
1.554000000000000000e+04, 1.895859432513764776e-03, 1.516796437297944497e-07, 2.399801506020255033e+02, 1.482796935788335269e-01, 1.505955923541340293e-07
1.560000000000000000e+04, 1.895934163342610215e-03, 1.516798303840047005e-07, 2.399801263564787632e+02, 1.482774725751023481e-01, 1.505939101824025592e-07
1.566000000000000000e+04, 1.896008894153540731e-03, 1.516833576830496388e-07, 2.399801096006704313e+02, 1.482752324786487941e-01, 1.505933036006123400e-07
1.572000000000000000e+04, 1.896083624946689030e-03, 1.516881882884339043e-07, 2.399801099708298864e+02, 1.482729487279499658e-01, 1.505951566244202641e-07
1.578000000000000000e+04, 1.896158355747528659e-03, 1.516940207664578278e-07, 2.399801109455889900e+02, 1.482706634359663156e-01, 1.505970965192469323e-07
1.584000000000000000e+04, 1.896233086613680193e-03, 1.516990153604121903e-07, 2.399801344919756616e+02, 1.482683206095722628e-01, 1.506022783159713640e-07
1.590000000000000000e+04, 1.896307817427935740e-03, 1.516954929875482694e-07, 2.399801343525706159e+02, 1.482660381580505893e-01, 1.506040583153957240e-07
1.596000000000000000e+04, 1.896382548258880411e-03, 1.516971738647666183e-07, 2.399801263256778725e+02, 1.482637758096913283e-01, 1.506047054669066160e-07
1.602000000000000000e+04, 1.896457279069492605e-03, 1.516941503682800752e-07, 2.399801323419674475e+02, 1.482614776685141633e-01, 1.506073696721695681e-07
1.608000000000000000e+04, 1.896532009900661056e-03, 1.516858829541744570e-07, 2.399800904442397496e+02, 1.482593016469987701e-01, 1.506031518186338190e-07
1.614000000000000000e+04, 1.896606740715747318e-03, 1.516879301200917611e-07, 2.399800723424801276e+02, 1.482570649741599411e-01, 1.506023517892563967e-07
1.620000000000000000e+04, 1.896681471529098424e-03, 1.516841685502144947e-07, 2.399800474000375914e+02, 1.482548457344593784e-01, 1.506005691182336610e-07
1.626000000000000000e+04, 1.896756202334197667e-03, 1.516808620032482084e-07, 2.399800175122457517e+02, 1.482526390968233188e-01, 1.505980760072024211e-07
1.632000000000000000e+04, 1.896830933130301067e-03, 1.516793375229774077e-07, 2.399799877244887227e+02, 1.482504322021703513e-01, 1.505955971608725485e-07
1.638000000000000000e+04, 1.896905663908592977e-03, 1.516810231003628933e-07, 2.399799635198673400e+02, 1.482482110769225703e-01, 1.505939202064940654e-07
1.644000000000000000e+04, 1.896980394667843912e-03, 1.516859395943788377e-07, 2.399799537581189384e+02, 1.482459531427965660e-01, 1.505943178705225640e-07
1.650000000000000000e+04, 1.897055125418584728e-03, 1.516903364079684741e-07, 2.399799564666978995e+02, 1.482436634281122934e-01, 1.505965068946630821e-07
1.656000000000000000e+04, 1.897129856176359196e-03, 1.516922984581604405e-07, 2.399799598541699197e+02, 1.482413719833248766e-01, 1.505987934885500231e-07
1.662000000000000000e+04, 1.897204586945678033e-03, 1.516932010076150595e-07, 2.399799606292406224e+02, 1.482390871958294831e-01, 1.506007048443701648e-07
1.668000000000000000e+04, 1.897279317722523834e-03, 1.516924696655550398e-07, 2.399799580075587642e+02, 1.482368110642317272e-01, 1.506021282657665153e-07
1.674000000000000000e+04, 1.897354048498624355e-03, 1.516930074257789841e-07, 2.399799459482524071e+02, 1.482345589823187426e-01, 1.506021958970841309e-07
1.680000000000000000e+04, 1.897428779330092479e-03, 1.516918507685617681e-07, 2.399799461237922742e+02, 1.482322757202293173e-01, 1.506040211914746166e-07
1.686000000000000000e+04, 1.897503510101918641e-03, 1.516884216782155949e-07, 2.399799163031280216e+02, 1.482300688968503644e-01, 1.506015371234993117e-07
1.692000000000000000e+04, 1.897578240900101975e-03, 1.516862041965525641e-07, 2.399799108498218061e+02, 1.482277999779354760e-01, 1.506025537341155228e-07
1.698000000000000000e+04, 1.897652971670479426e-03, 1.516762503008924350e-07, 2.399798617648425534e+02, 1.482256422390429706e-01, 1.505973018210116602e-07
1.704000000000000000e+04, 1.897727702408975479e-03, 1.516800619857226034e-07, 2.399798283042829325e+02, 1.482234446846800446e-01, 1.505942944983050222e-07
1.710000000000000000e+04, 1.897802433125722653e-03, 1.516870554960074736e-07, 2.399798198376980451e+02, 1.482211834421760799e-01, 1.505948780328249755e-07
1.716000000000000000e+04, 1.897877163841964155e-03, 1.516919196196216508e-07, 2.399798245595531228e+02, 1.482188885945874834e-01, 1.505973564234881802e-07
1.722000000000000000e+04, 1.897951894568117000e-03, 1.516939122322780401e-07, 2.399798303040220446e+02, 1.482165911414642379e-01, 1.505999817946898539e-07
1.728000000000000000e+04, 1.898026625305288591e-03, 1.516937754052534765e-07, 2.399798312560857028e+02, 1.482143058992333173e-01, 1.506019186470951424e-07
1.734000000000000000e+04, 1.898101356045692190e-03, 1.516918472995770050e-07, 2.399798246471870868e+02, 1.482120399215866857e-01, 1.506027691527045799e-07
1.740000000000000000e+04, 1.898176086785830592e-03, 1.516886606206220067e-07, 2.399798090463694393e+02, 1.482097968536257582e-01, 1.506023276516821183e-07
1.746000000000000000e+04, 1.898250817524102865e-03, 1.516852961284564505e-07, 2.399797860831931189e+02, 1.482075725425048007e-01, 1.506008282296484969e-07
1.752000000000000000e+04, 1.898325548250318160e-03, 1.516832597579613801e-07, 2.399797593709699299e+02, 1.482053577817210865e-01, 1.505987900324639042e-07
1.758000000000000000e+04, 1.898400278965375063e-03, 1.516842705589930377e-07, 2.399797364181474961e+02, 1.482031334411784418e-01, 1.505972919398865306e-07
1.764000000000000000e+04, 1.898475009663619893e-03, 1.516886330668645639e-07, 2.399797246522969942e+02, 1.482008805982090727e-01, 1.505974012791227214e-07
1.770000000000000000e+04, 1.898549740354217629e-03, 1.516899350324691084e-07, 2.399797270380510383e+02, 1.481985917009479015e-01, 1.505995441357275524e-07
1.776000000000000000e+04, 1.898624471107345640e-03, 1.516929733643475845e-07, 2.399797102600248593e+02, 1.481963516241774914e-01, 1.505989332153080784e-07
1.782000000000000000e+04, 1.898699201796817107e-03, 1.516960752997618015e-07, 2.399797343864039192e+02, 1.481940073403666958e-01, 1.506042002707429385e-07
1.788000000000000000e+04, 1.898773932497817328e-03, 1.516910472863864088e-07, 2.399797047120690934e+02, 1.481918001181655176e-01, 1.506017361027902898e-07
1.794000000000000000e+04, 1.898848663202344460e-03, 1.516938845888955383e-07, 2.399797135616416313e+02, 1.481894947534165285e-01, 1.506048079480693192e-07
1.800000000000000000e+04, 1.898923393964414320e-03, 1.516850275804645485e-07, 2.399796824871914112e+02, 1.481872910929591391e-01, 1.506021424484141599e-07
1.806000000000000000e+04, 1.898998124668392412e-03, 1.516833779088297051e-07, 2.399796544458522476e+02, 1.481850797051890711e-01, 1.505999127268803281e-07
1.812000000000000000e+04, 1.899072855360425197e-03, 1.516831040314079577e-07, 2.399796268288147871e+02, 1.481828672347192677e-01, 1.505977438845816039e-07
1.818000000000000000e+04, 1.899147586029591725e-03, 1.516875314888769182e-07, 2.399796100780362451e+02, 1.481806270825626604e-01, 1.505971365927050303e-07
1.824000000000000000e+04, 1.899222316682143289e-03, 1.516936326222572138e-07, 2.399796124603396379e+02, 1.481783381915998954e-01, 1.505992790137419353e-07
1.830000000000000000e+04, 1.899297047347503183e-03, 1.516964738410402743e-07, 2.399796192973769848e+02, 1.481760379529942218e-01, 1.506020617100830428e-07
1.836000000000000000e+04, 1.899371778019279386e-03, 1.516962683436685603e-07, 2.399796220279676788e+02, 1.481737481748226226e-01, 1.506042542810941152e-07
1.842000000000000000e+04, 1.899446508698254691e-03, 1.516932038188606602e-07, 2.399796145754384327e+02, 1.481714843350672994e-01, 1.506049833315221663e-07
1.848000000000000000e+04, 1.899521239375810125e-03, 1.516886225598271643e-07, 2.399795947005328571e+02, 1.481692521365340076e-01, 1.506039269498683977e-07
1.854000000000000000e+04, 1.899595970052302173e-03, 1.516843190250011198e-07, 2.399795662429329184e+02, 1.481670417976207743e-01, 1.506016369244344646e-07
1.860000000000000000e+04, 1.899670700722234798e-03, 1.516816063764017430e-07, 2.399795343684677391e+02, 1.481648401597040754e-01, 1.505988556878217369e-07
1.866000000000000000e+04, 1.899745431375322391e-03, 1.516751147293281668e-07, 2.399795063187837059e+02, 1.481626287779260753e-01, 1.505966240847807662e-07
1.872000000000000000e+04, 1.899820162094685745e-03, 1.516710363342211819e-07, 2.399794490547120063e+02, 1.481604918010168137e-01, 1.505901932258099699e-07
1.878000000000000000e+04, 1.899894892703393474e-03, 1.516896159440186797e-07, 2.399794350226321455e+02, 1.481582447127334778e-01, 1.505899762238761477e-07
1.884000000000000000e+04, 1.899969623303299432e-03, 1.517031016291543823e-07, 2.399794897756820831e+02, 1.481558224331742391e-01, 1.505996463999782998e-07
1.890000000000000000e+04, 1.900044353944454947e-03, 1.516974968577191523e-07, 2.399794984824879691e+02, 1.481535174310929237e-01, 1.506026980406489573e-07
1.896000000000000000e+04, 1.900119084659388250e-03, 1.516935209380003558e-07, 2.399795016446812781e+02, 1.481512265487085755e-01, 1.506049527406151446e-07
1.902000000000000000e+04, 1.900193815311874979e-03, 1.516847858492892700e-07, 2.399794732195641132e+02, 1.481490161152151930e-01, 1.506026668886619115e-07
1.908000000000000000e+04, 1.900268545954120116e-03, 1.516813296278826497e-07, 2.399794379485187505e+02, 1.481468231147824444e-01, 1.505993968355811326e-07
1.914000000000000000e+04, 1.900343276581340380e-03, 1.516836458455073941e-07, 2.399794084130275280e+02, 1.481446155051498181e-01, 1.505969511484223171e-07
1.920000000000000000e+04, 1.900418007180920861e-03, 1.516923306784996607e-07, 2.399794015220141432e+02, 1.481423502256291047e-01, 1.505977605981510423e-07
1.926000000000000000e+04, 1.900492737780527146e-03, 1.517011995568314890e-07, 2.399794189234449391e+02, 1.481400230812502938e-01, 1.506020622477286828e-07
1.932000000000000000e+04, 1.900567468389400974e-03, 1.517039684718122370e-07, 2.399794392535206953e+02, 1.481376884798397409e-01, 1.506067850274043820e-07
1.938000000000000000e+04, 1.900642199011017431e-03, 1.517002278834026012e-07, 2.399794450101282166e+02, 1.481353909919927991e-01, 1.506094128303727434e-07
1.944000000000000000e+04, 1.900716929637896388e-03, 1.516917414118077448e-07, 2.399794273830823670e+02, 1.481331530516297457e-01, 1.506086789712500829e-07
1.950000000000000000e+04, 1.900791660267807642e-03, 1.516817379619937082e-07, 2.399793869306620309e+02, 1.481309732344132657e-01, 1.506046635501513794e-07
1.956000000000000000e+04, 1.900866390890438478e-03, 1.516738183622211597e-07, 2.399793336108705546e+02, 1.481288261803907769e-01, 1.505987980547241973e-07
1.962000000000000000e+04, 1.900941121493727147e-03, 1.516729155665351218e-07, 2.399792809135013272e+02, 1.481266775378300982e-01, 1.505930218308627184e-07
1.968000000000000000e+04, 1.901015852083512078e-03, 1.516839376332081949e-07, 2.399792566403198748e+02, 1.481244565129389568e-01, 1.505913320193246480e-07
1.974000000000000000e+04, 1.901090582611278260e-03, 1.517008912882523443e-07, 2.399792797147518968e+02, 1.481221149251730762e-01, 1.505964495330617044e-07
1.980000000000000000e+04, 1.901165313247472032e-03, 1.517081776427941440e-07, 2.399793259921022468e+02, 1.481197142544240231e-01, 1.506049032401179949e-07
1.986000000000000000e+04, 1.901240043891880152e-03, 1.516987034031892929e-07, 2.399793421059463014e+02, 1.481173903910669998e-01, 1.506090202909442653e-07
1.992000000000000000e+04, 1.901314774498647159e-03, 1.516839503929376057e-07, 2.399793073694903285e+02, 1.481151960060138051e-01, 1.506058260858944575e-07
1.998000000000000000e+04, 1.901389505100918196e-03, 1.516752082687725540e-07, 2.399792545815783456e+02, 1.481130475805840785e-01, 1.506000362349529736e-07
2.004000000000000000e+04, 1.901464235681657412e-03, 1.516750703875863707e-07, 2.399792022448251316e+02, 1.481108980029562927e-01, 1.505943110426604652e-07
2.010000000000000000e+04, 1.901538966226578057e-03, 1.516868784520264986e-07, 2.399791827632894012e+02, 1.481086647696756020e-01, 1.505933098554896578e-07
2.016000000000000000e+04, 1.901613696752447102e-03, 1.516992304270024389e-07, 2.399792067863218108e+02, 1.481063207702138229e-01, 1.505985641831470429e-07
2.022000000000000000e+04, 1.901688427310529094e-03, 1.517005966754104732e-07, 2.399792296166083645e+02, 1.481039798084090031e-01, 1.506036471434517064e-07
2.028000000000000000e+04, 1.901763157888019173e-03, 1.516946285310572953e-07, 2.399792314820257388e+02, 1.481016922239693223e-01, 1.506057155784351640e-07
2.034000000000000000e+04, 1.901837888475644807e-03, 1.516852951986952511e-07, 2.399792064010004538e+02, 1.480994732434496586e-01, 1.506039092033689617e-07
2.040000000000000000e+04, 1.901912619051092683e-03, 1.516794545823552917e-07, 2.399791633923577763e+02, 1.480972999033059734e-01, 1.505995247436677489e-07
2.046000000000000000e+04, 1.901987349594468123e-03, 1.516844958666905893e-07, 2.399791296298069199e+02, 1.480951030214775754e-01, 1.505964697297460036e-07
2.052000000000000000e+04, 1.902062080093502730e-03, 1.516949227321550743e-07, 2.399791348908819941e+02, 1.480928067910553536e-01, 1.505990263844526102e-07
2.058000000000000000e+04, 1.902136810623216356e-03, 1.516980882124352423e-07, 2.399791480500421414e+02, 1.480904904532812094e-01, 1.506027188966586470e-07
2.064000000000000000e+04, 1.902211541178635114e-03, 1.516977778686142594e-07, 2.399791501672702623e+02, 1.480882022257078712e-01, 1.506048235634206515e-07
2.070000000000000000e+04, 1.902286271793361900e-03, 1.516915456631330119e-07, 2.399791489245656351e+02, 1.480859225498920850e-01, 1.506064450717699933e-07
2.076000000000000000e+04, 1.902361002348496814e-03, 1.516800753624985757e-07, 2.399791042164157773e+02, 1.480837535243665071e-01, 1.506018156525494757e-07
2.082000000000000000e+04, 1.902435732936293969e-03, 1.516734455057277550e-07, 2.399790621856271287e+02, 1.480815776787680338e-01, 1.505975711070698236e-07
2.088000000000000000e+04, 1.902510463454109776e-03, 1.516841101823015003e-07, 2.399790032548092427e+02, 1.480794448525356299e-01, 1.505908958558279993e-07
2.094000000000000000e+04, 1.902585193911269460e-03, 1.517063066168463377e-07, 2.399790646144375614e+02, 1.480770058182242777e-01, 1.506015206745103288e-07
2.100000000000000000e+04, 1.902659924433047160e-03, 1.516975426619672787e-07, 2.399790746813636133e+02, 1.480746973528637433e-01, 1.506047687126506373e-07
2.106000000000000000e+04, 1.902734654972969199e-03, 1.516911627779399770e-07, 2.399790644160196393e+02, 1.480724406429466400e-01, 1.506050925224422527e-07
2.112000000000000000e+04, 1.902809385510147123e-03, 1.516847416407822360e-07, 2.399790345095968291e+02, 1.480702339273372303e-01, 1.506025913759473290e-07
2.118000000000000000e+04, 1.902884116028886238e-03, 1.516853278712966226e-07, 2.399790008694645564e+02, 1.480680367137006403e-01, 1.505995531010431476e-07
2.124000000000000000e+04, 1.902958846507780055e-03, 1.516938261127429034e-07, 2.399789925762008522e+02, 1.480657749819012658e-01, 1.506001604098332486e-07
2.130000000000000000e+04, 1.903033576993504129e-03, 1.517000375626025827e-07, 2.399790059902309167e+02, 1.480634579973589271e-01, 1.506038899794932144e-07
2.136000000000000000e+04, 1.903108307496608398e-03, 1.516981398170139549e-07, 2.399790124961446907e+02, 1.480611585963940158e-01, 1.506066259965677826e-07
2.142000000000000000e+04, 1.903183038012331262e-03, 1.516909860764413424e-07, 2.399789982773883423e+02, 1.480589119447250634e-01, 1.506063810448296665e-07
2.148000000000000000e+04, 1.903257768524144276e-03, 1.516835731709330319e-07, 2.399789635832575243e+02, 1.480567174059107538e-01, 1.506031908401948136e-07
