# Time, Tv_avg, rho_V_avg, Q_VL, Q_L, Q_V, V_L, B_L, BOG, drho_V_avg, dV_L, T_BOG, Q_Vw, Q_tot
0.000000000000000000e+00,6.000000000000000000e+01,1.200000000000000000e+02,1.800000000000000000e+02,2.400000000000000000e+02,3.000000000000000000e+02,3.600000000000000000e+02,4.200000000000000000e+02,4.800000000000000000e+02,5.400000000000000000e+02,6.000000000000000000e+02,6.600000000000000000e+02,7.200000000000000000e+02,7.800000000000000000e+02,8.400000000000000000e+02,9.000000000000000000e+02,9.600000000000000000e+02,1.020000000000000000e+03,1.080000000000000000e+03,1.140000000000000000e+03,1.200000000000000000e+03,1.260000000000000000e+03,1.320000000000000000e+03,1.380000000000000000e+03,1.440000000000000000e+03,1.500000000000000000e+03,1.560000000000000000e+03,1.620000000000000000e+03,1.680000000000000000e+03,1.740000000000000000e+03,1.800000000000000000e+03,1.860000000000000000e+03,1.920000000000000000e+03,1.980000000000000000e+03,2.040000000000000000e+03,2.100000000000000000e+03,2.160000000000000000e+03,2.220000000000000000e+03,2.280000000000000000e+03,2.340000000000000000e+03,2.400000000000000000e+03,2.460000000000000000e+03,2.520000000000000000e+03,2.580000000000000000e+03,2.640000000000000000e+03,2.700000000000000000e+03,2.760000000000000000e+03,2.820000000000000000e+03,2.880000000000000000e+03,2.940000000000000000e+03,3.000000000000000000e+03,3.060000000000000000e+03,3.120000000000000000e+03,3.180000000000000000e+03,3.240000000000000000e+03,3.300000000000000000e+03,3.360000000000000000e+03,3.420000000000000000e+03,3.480000000000000000e+03,3.540000000000000000e+03,3.600000000000000000e+03,3.660000000000000000e+03,3.720000000000000000e+03,3.780000000000000000e+03,3.840000000000000000e+03,3.900000000000000000e+03,3.960000000000000000e+03,4.020000000000000000e+03,4.080000000000000000e+03,4.140000000000000000e+03,4.200000000000000000e+03,4.260000000000000000e+03,4.320000000000000000e+03,4.380000000000000000e+03,4.440000000000000000e+03,4.500000000000000000e+03,4.560000000000000000e+03,4.620000000000000000e+03,4.680000000000000000e+03,4.740000000000000000e+03,4.800000000000000000e+03,4.860000000000000000e+03,4.920000000000000000e+03,4.980000000000000000e+03,5.040000000000000000e+03,5.100000000000000000e+03,5.160000000000000000e+03,5.220000000000000000e+03,5.280000000000000000e+03,5.340000000000000000e+03,5.400000000000000000e+03,5.460000000000000000e+03,5.520000000000000000e+03,5.580000000000000000e+03,5.640000000000000000e+03,5.700000000000000000e+03,5.760000000000000000e+03,5.820000000000000000e+03,5.880000000000000000e+03,5.940000000000000000e+03,6.000000000000000000e+03,6.060000000000000000e+03,6.120000000000000000e+03,6.180000000000000000e+03,6.240000000000000000e+03,6.300000000000000000e+03,6.360000000000000000e+03,6.420000000000000000e+03,6.480000000000000000e+03,6.540000000000000000e+03,6.600000000000000000e+03,6.660000000000000000e+03,6.720000000000000000e+03,6.780000000000000000e+03,6.840000000000000000e+03,6.900000000000000000e+03,6.960000000000000000e+03,7.020000000000000000e+03,7.080000000000000000e+03,7.140000000000000000e+03,7.200000000000000000e+03,7.260000000000000000e+03,7.320000000000000000e+03,7.380000000000000000e+03,7.440000000000000000e+03,7.500000000000000000e+03,7.560000000000000000e+03,7.620000000000000000e+03,7.680000000000000000e+03,7.740000000000000000e+03,7.800000000000000000e+03,7.860000000000000000e+03,7.920000000000000000e+03,7.980000000000000000e+03,8.040000000000000000e+03,8.100000000000000000e+03,8.160000000000000000e+03,8.220000000000000000e+03,8.280000000000000000e+03,8.340000000000000000e+03,8.400000000000000000e+03,8.460000000000000000e+03,8.520000000000000000e+03,8.580000000000000000e+03,8.640000000000000000e+03,8.700000000000000000e+03,8.760000000000000000e+03,8.820000000000000000e+03,8.880000000000000000e+03,8.940000000000000000e+03,9.000000000000000000e+03,9.060000000000000000e+03,9.120000000000000000e+03,9.180000000000000000e+03,9.240000000000000000e+03,9.300000000000000000e+03,9.360000000000000000e+03,9.420000000000000000e+03,9.480000000000000000e+03,9.540000000000000000e+03,9.600000000000000000e+03,9.660000000000000000e+03,9.720000000000000000e+03,9.780000000000000000e+03,9.840000000000000000e+03,9.900000000000000000e+03,9.960000000000000000e+03,1.002000000000000000e+04,1.008000000000000000e+04,1.014000000000000000e+04,1.020000000000000000e+04,1.026000000000000000e+04,1.032000000000000000e+04,1.038000000000000000e+04,1.044000000000000000e+04,1.050000000000000000e+04,1.056000000000000000e+04,1.062000000000000000e+04,1.068000000000000000e+04,1.074000000000000000e+04,1.080000000000000000e+04,1.086000000000000000e+04,1.092000000000000000e+04,1.098000000000000000e+04,1.104000000000000000e+04,1.110000000000000000e+04,1.116000000000000000e+04,1.122000000000000000e+04,1.128000000000000000e+04,1.134000000000000000e+04,1.140000000000000000e+04,1.146000000000000000e+04,1.152000000000000000e+04,1.158000000000000000e+04,1.164000000000000000e+04,1.170000000000000000e+04,1.176000000000000000e+04,1.182000000000000000e+04,1.188000000000000000e+04,1.194000000000000000e+04,1.200000000000000000e+04,1.206000000000000000e+04,1.212000000000000000e+04,1.218000000000000000e+04,1.224000000000000000e+04,1.230000000000000000e+04,1.236000000000000000e+04,1.242000000000000000e+04,1.248000000000000000e+04,1.254000000000000000e+04,1.260000000000000000e+04,1.266000000000000000e+04,1.272000000000000000e+04,1.278000000000000000e+04,1.284000000000000000e+04,1.290000000000000000e+04,1.296000000000000000e+04,1.302000000000000000e+04,1.308000000000000000e+04,1.314000000000000000e+04,1.320000000000000000e+04,1.326000000000000000e+04,1.332000000000000000e+04,1.338000000000000000e+04,1.344000000000000000e+04,1.350000000000000000e+04,1.356000000000000000e+04,1.362000000000000000e+04,1.368000000000000000e+04,1.374000000000000000e+04,1.380000000000000000e+04,1.386000000000000000e+04,1.392000000000000000e+04,1.398000000000000000e+04,1.404000000000000000e+04,1.410000000000000000e+04,1.416000000000000000e+04,1.422000000000000000e+04,1.428000000000000000e+04,1.434000000000000000e+04,1.440000000000000000e+04,1.446000000000000000e+04,1.452000000000000000e+04,1.458000000000000000e+04,1.464000000000000000e+04,1.470000000000000000e+04,1.476000000000000000e+04,1.482000000000000000e+04,1.488000000000000000e+04,1.494000000000000000e+04,1.500000000000000000e+04,1.506000000000000000e+04,1.512000000000000000e+04,1.518000000000000000e+04,1.524000000000000000e+04,1.530000000000000000e+04,1.536000000000000000e+04,1.542000000000000000e+04,1.548000000000000000e+04,1.554000000000000000e+04,1.560000000000000000e+04,1.566000000000000000e+04,1.572000000000000000e+04,1.578000000000000000e+04,1.584000000000000000e+04,1.590000000000000000e+04,1.596000000000000000e+04,1.602000000000000000e+04,1.608000000000000000e+04,1.614000000000000000e+04,1.620000000000000000e+04,1.626000000000000000e+04,1.632000000000000000e+04,1.638000000000000000e+04,1.644000000000000000e+04,1.650000000000000000e+04,1.656000000000000000e+04,1.662000000000000000e+04,1.668000000000000000e+04,1.674000000000000000e+04,1.680000000000000000e+04,1.686000000000000000e+04,1.692000000000000000e+04,1.698000000000000000e+04,1.704000000000000000e+04,1.710000000000000000e+04,1.716000000000000000e+04,1.722000000000000000e+04,1.728000000000000000e+04,1.734000000000000000e+04,1.740000000000000000e+04,1.746000000000000000e+04,1.752000000000000000e+04,1.758000000000000000e+04,1.764000000000000000e+04,1.770000000000000000e+04,1.776000000000000000e+04,1.782000000000000000e+04,1.788000000000000000e+04,1.794000000000000000e+04,1.800000000000000000e+04,1.806000000000000000e+04,1.812000000000000000e+04,1.818000000000000000e+04,1.824000000000000000e+04,1.830000000000000000e+04,1.836000000000000000e+04,1.842000000000000000e+04,1.848000000000000000e+04,1.854000000000000000e+04,1.860000000000000000e+04,1.866000000000000000e+04,1.872000000000000000e+04,1.878000000000000000e+04,1.884000000000000000e+04,1.890000000000000000e+04,1.896000000000000000e+04,1.902000000000000000e+04,1.908000000000000000e+04,1.914000000000000000e+04,1.920000000000000000e+04,1.926000000000000000e+04,1.932000000000000000e+04,1.938000000000000000e+04,1.944000000000000000e+04,1.950000000000000000e+04,1.956000000000000000e+04,1.962000000000000000e+04,1.968000000000000000e+04,1.974000000000000000e+04,1.980000000000000000e+04,1.986000000000000000e+04,1.992000000000000000e+04,1.998000000000000000e+04,2.004000000000000000e+04,2.010000000000000000e+04,2.016000000000000000e+04,2.022000000000000000e+04,2.028000000000000000e+04,2.034000000000000000e+04,2.040000000000000000e+04,2.046000000000000000e+04,2.052000000000000000e+04,2.058000000000000000e+04,2.064000000000000000e+04,2.070000000000000000e+04,2.076000000000000000e+04,2.082000000000000000e+04,2.088000000000000000e+04,2.094000000000000000e+04,2.100000000000000000e+04,2.106000000000000000e+04,2.112000000000000000e+04,2.118000000000000000e+04,2.124000000000000000e+04,2.130000000000000000e+04,2.136000000000000000e+04,2.142000000000000000e+04,2.148000000000000000e+04,2.154000000000000000e+04,2.160000000000000000e+04,2.166000000000000000e+04,2.172000000000000000e+04,2.178000000000000000e+04,2.184000000000000000e+04,2.190000000000000000e+04,2.196000000000000000e+04,2.202000000000000000e+04,2.208000000000000000e+04,2.214000000000000000e+04,2.220000000000000000e+04,2.226000000000000000e+04,2.232000000000000000e+04,2.238000000000000000e+04,2.244000000000000000e+04,2.250000000000000000e+04,2.256000000000000000e+04,2.262000000000000000e+04,2.268000000000000000e+04,2.274000000000000000e+04,2.280000000000000000e+04,2.286000000000000000e+04,2.292000000000000000e+04,2.298000000000000000e+04,2.304000000000000000e+04,2.310000000000000000e+04,2.316000000000000000e+04,2.322000000000000000e+04,2.328000000000000000e+04,2.334000000000000000e+04,2.340000000000000000e+04,2.346000000000000000e+04,2.352000000000000000e+04,2.358000000000000000e+04,2.364000000000000000e+04,2.370000000000000000e+04,2.376000000000000000e+04,2.382000000000000000e+04,2.388000000000000000e+04,2.394000000000000000e+04,2.400000000000000000e+04,2.406000000000000000e+04,2.412000000000000000e+04,2.418000000000000000e+04,2.424000000000000000e+04,2.430000000000000000e+04,2.436000000000000000e+04,2.442000000000000000e+04,2.448000000000000000e+04,2.454000000000000000e+04,2.460000000000000000e+04,2.466000000000000000e+04,2.472000000000000000e+04,2.478000000000000000e+04,2.484000000000000000e+04,2.490000000000000000e+04,2.496000000000000000e+04,2.502000000000000000e+04,2.508000000000000000e+04,2.514000000000000000e+04,2.520000000000000000e+04,2.526000000000000000e+04,2.532000000000000000e+04,2.538000000000000000e+04,2.544000000000000000e+04,2.550000000000000000e+04,2.556000000000000000e+04,2.562000000000000000e+04,2.568000000000000000e+04,2.574000000000000000e+04,2.580000000000000000e+04,2.586000000000000000e+04,2.592000000000000000e+04,2.598000000000000000e+04,2.604000000000000000e+04,2.610000000000000000e+04,2.616000000000000000e+04,2.622000000000000000e+04,2.628000000000000000e+04,2.634000000000000000e+04,2.640000000000000000e+04,2.646000000000000000e+04,2.652000000000000000e+04,2.658000000000000000e+04,2.664000000000000000e+04,2.670000000000000000e+04,2.676000000000000000e+04,2.682000000000000000e+04,2.688000000000000000e+04,2.694000000000000000e+04,2.700000000000000000e+04,2.706000000000000000e+04,2.712000000000000000e+04,2.718000000000000000e+04,2.724000000000000000e+04,2.730000000000000000e+04,2.736000000000000000e+04,2.742000000000000000e+04,2.748000000000000000e+04,2.754000000000000000e+04,2.760000000000000000e+04,2.766000000000000000e+04,2.772000000000000000e+04,2.778000000000000000e+04,2.784000000000000000e+04,2.790000000000000000e+04,2.796000000000000000e+04,2.802000000000000000e+04,2.808000000000000000e+04,2.814000000000000000e+04,2.820000000000000000e+04,2.826000000000000000e+04,2.832000000000000000e+04,2.838000000000000000e+04,2.844000000000000000e+04,2.850000000000000000e+04,2.856000000000000000e+04,2.862000000000000000e+04,2.868000000000000000e+04,2.874000000000000000e+04,2.880000000000000000e+04,2.886000000000000000e+04,2.892000000000000000e+04,2.898000000000000000e+04,2.904000000000000000e+04,2.910000000000000000e+04,2.916000000000000000e+04,2.922000000000000000e+04,2.928000000000000000e+04,2.934000000000000000e+04,2.940000000000000000e+04,2.946000000000000000e+04,2.952000000000000000e+04,2.958000000000000000e+04,2.964000000000000000e+04,2.970000000000000000e+04,2.976000000000000000e+04,2.982000000000000000e+04,2.988000000000000000e+04,2.994000000000000000e+04,3.000000000000000000e+04,3.006000000000000000e+04,3.012000000000000000e+04,3.018000000000000000e+04,3.024000000000000000e+04,3.030000000000000000e+04,3.036000000000000000e+04,3.042000000000000000e+04,3.048000000000000000e+04,3.054000000000000000e+04,3.060000000000000000e+04,3.066000000000000000e+04,3.072000000000000000e+04,3.078000000000000000e+04,3.084000000000000000e+04,3.090000000000000000e+04,3.096000000000000000e+04,3.102000000000000000e+04,3.108000000000000000e+04,3.114000000000000000e+04,3.120000000000000000e+04,3.126000000000000000e+04,3.132000000000000000e+04,3.138000000000000000e+04,3.144000000000000000e+04,3.150000000000000000e+04,3.156000000000000000e+04,3.162000000000000000e+04,3.168000000000000000e+04,3.174000000000000000e+04,3.180000000000000000e+04,3.186000000000000000e+04,3.192000000000000000e+04,3.198000000000000000e+04,3.204000000000000000e+04,3.210000000000000000e+04,3.216000000000000000e+04,3.222000000000000000e+04,3.228000000000000000e+04,3.234000000000000000e+04,3.240000000000000000e+04,3.246000000000000000e+04,3.252000000000000000e+04,3.258000000000000000e+04,3.264000000000000000e+04,3.270000000000000000e+04,3.276000000000000000e+04,3.282000000000000000e+04,3.288000000000000000e+04,3.294000000000000000e+04,3.300000000000000000e+04,3.306000000000000000e+04,3.312000000000000000e+04,3.318000000000000000e+04,3.324000000000000000e+04,3.330000000000000000e+04,3.336000000000000000e+04,3.342000000000000000e+04,3.348000000000000000e+04,3.354000000000000000e+04,3.360000000000000000e+04,3.366000000000000000e+04,3.372000000000000000e+04,3.378000000000000000e+04,3.384000000000000000e+04,3.390000000000000000e+04,3.396000000000000000e+04,3.402000000000000000e+04,3.408000000000000000e+04,3.414000000000000000e+04,3.420000000000000000e+04,3.426000000000000000e+04,3.432000000000000000e+04,3.438000000000000000e+04,3.444000000000000000e+04,3.450000000000000000e+04,3.456000000000000000e+04,3.462000000000000000e+04,3.468000000000000000e+04,3.474000000000000000e+04,3.480000000000000000e+04,3.486000000000000000e+04,3.492000000000000000e+04,3.498000000000000000e+04,3.504000000000000000e+04,3.510000000000000000e+04,3.516000000000000000e+04,3.522000000000000000e+04,3.528000000000000000e+04,3.534000000000000000e+04,3.540000000000000000e+04,3.546000000000000000e+04,3.552000000000000000e+04,3.558000000000000000e+04,3.564000000000000000e+04,3.570000000000000000e+04,3.576000000000000000e+04,3.582000000000000000e+04,3.588000000000000000e+04,3.594000000000000000e+04,3.600000000000000000e+04,3.606000000000000000e+04,3.612000000000000000e+04,3.618000000000000000e+04,3.624000000000000000e+04,3.630000000000000000e+04,3.636000000000000000e+04,3.642000000000000000e+04,3.648000000000000000e+04,3.654000000000000000e+04,3.660000000000000000e+04,3.666000000000000000e+04,3.672000000000000000e+04,3.678000000000000000e+04,3.684000000000000000e+04,3.690000000000000000e+04,3.696000000000000000e+04,3.702000000000000000e+04,3.708000000000000000e+04,3.714000000000000000e+04,3.720000000000000000e+04,3.726000000000000000e+04,3.732000000000000000e+04,3.738000000000000000e+04,3.744000000000000000e+04,3.750000000000000000e+04,3.756000000000000000e+04,3.762000000000000000e+04,3.768000000000000000e+04,3.774000000000000000e+04,3.780000000000000000e+04,3.786000000000000000e+04,3.792000000000000000e+04,3.798000000000000000e+04,3.804000000000000000e+04,3.810000000000000000e+04,3.816000000000000000e+04,3.822000000000000000e+04,3.828000000000000000e+04,3.834000000000000000e+04,3.840000000000000000e+04,3.846000000000000000e+04,3.852000000000000000e+04,3.858000000000000000e+04,3.864000000000000000e+04,3.870000000000000000e+04,3.876000000000000000e+04,3.882000000000000000e+04,3.888000000000000000e+04,3.894000000000000000e+04,3.900000000000000000e+04,3.906000000000000000e+04,3.912000000000000000e+04,3.918000000000000000e+04,3.924000000000000000e+04,3.930000000000000000e+04,3.936000000000000000e+04,3.942000000000000000e+04,3.948000000000000000e+04,3.954000000000000000e+04,3.960000000000000000e+04,3.966000000000000000e+04,3.972000000000000000e+04,3.978000000000000000e+04,3.984000000000000000e+04,3.990000000000000000e+04,3.996000000000000000e+04,4.002000000000000000e+04,4.008000000000000000e+04,4.014000000000000000e+04,4.020000000000000000e+04,4.026000000000000000e+04,4.032000000000000000e+04,4.038000000000000000e+04,4.044000000000000000e+04,4.050000000000000000e+04,4.056000000000000000e+04,4.062000000000000000e+04,4.068000000000000000e+04,4.074000000000000000e+04,4.080000000000000000e+04,4.086000000000000000e+04,4.092000000000000000e+04,4.098000000000000000e+04,4.104000000000000000e+04,4.110000000000000000e+04,4.116000000000000000e+04,4.122000000000000000e+04,4.128000000000000000e+04,4.134000000000000000e+04,4.140000000000000000e+04,4.146000000000000000e+04,4.152000000000000000e+04,4.158000000000000000e+04,4.164000000000000000e+04,4.170000000000000000e+04,4.176000000000000000e+04,4.182000000000000000e+04,4.188000000000000000e+04,4.194000000000000000e+04,4.200000000000000000e+04,4.206000000000000000e+04,4.212000000000000000e+04,4.218000000000000000e+04,4.224000000000000000e+04,4.230000000000000000e+04,4.236000000000000000e+04,4.242000000000000000e+04,4.248000000000000000e+04,4.254000000000000000e+04,4.260000000000000000e+04,4.266000000000000000e+04,4.272000000000000000e+04,4.278000000000000000e+04,4.284000000000000000e+04,4.290000000000000000e+04,4.296000000000000000e+04,4.302000000000000000e+04,4.308000000000000000e+04,4.314000000000000000e+04,4.320000000000000000e+04,4.326000000000000000e+04,4.332000000000000000e+04,4.338000000000000000e+04,4.344000000000000000e+04,4.350000000000000000e+04,4.356000000000000000e+04,4.362000000000000000e+04,4.368000000000000000e+04,4.374000000000000000e+04,4.380000000000000000e+04,4.386000000000000000e+04,4.392000000000000000e+04,4.398000000000000000e+04,4.404000000000000000e+04,4.410000000000000000e+04,4.416000000000000000e+04,4.422000000000000000e+04,4.428000000000000000e+04,4.434000000000000000e+04,4.440000000000000000e+04,4.446000000000000000e+04,4.452000000000000000e+04,4.458000000000000000e+04,4.464000000000000000e+04,4.470000000000000000e+04,4.476000000000000000e+04,4.482000000000000000e+04,4.488000000000000000e+04,4.494000000000000000e+04,4.500000000000000000e+04,4.506000000000000000e+04,4.512000000000000000e+04,4.518000000000000000e+04,4.524000000000000000e+04,4.530000000000000000e+04,4.536000000000000000e+04,4.542000000000000000e+04,4.548000000000000000e+04,4.554000000000000000e+04,4.560000000000000000e+04,4.566000000000000000e+04,4.572000000000000000e+04,4.578000000000000000e+04,4.584000000000000000e+04,4.590000000000000000e+04,4.596000000000000000e+04,4.602000000000000000e+04,4.608000000000000000e+04,4.614000000000000000e+04,4.620000000000000000e+04,4.626000000000000000e+04,4.632000000000000000e+04,4.638000000000000000e+04,4.644000000000000000e+04,4.650000000000000000e+04,4.656000000000000000e+04,4.662000000000000000e+04,4.668000000000000000e+04,4.674000000000000000e+04,4.680000000000000000e+04,4.686000000000000000e+04,4.692000000000000000e+04,4.698000000000000000e+04,4.704000000000000000e+04,4.710000000000000000e+04,4.716000000000000000e+04,4.722000000000000000e+04,4.728000000000000000e+04,4.734000000000000000e+04,4.740000000000000000e+04,4.746000000000000000e+04,4.752000000000000000e+04,4.758000000000000000e+04,4.764000000000000000e+04,4.770000000000000000e+04,4.776000000000000000e+04,4.782000000000000000e+04,4.788000000000000000e+04,4.794000000000000000e+04,4.800000000000000000e+04,4.806000000000000000e+04,4.812000000000000000e+04,4.818000000000000000e+04,4.824000000000000000e+04,4.830000000000000000e+04,4.836000000000000000e+04,4.842000000000000000e+04,4.848000000000000000e+04,4.854000000000000000e+04,4.860000000000000000e+04,4.866000000000000000e+04,4.872000000000000000e+04,4.878000000000000000e+04,4.884000000000000000e+04,4.890000000000000000e+04,4.896000000000000000e+04,4.902000000000000000e+04,4.908000000000000000e+04,4.914000000000000000e+04,4.920000000000000000e+04,4.926000000000000000e+04,4.932000000000000000e+04,4.938000000000000000e+04,4.944000000000000000e+04,4.950000000000000000e+04,4.956000000000000000e+04,4.962000000000000000e+04,4.968000000000000000e+04,4.974000000000000000e+04,4.980000000000000000e+04,4.986000000000000000e+04,4.992000000000000000e+04,4.998000000000000000e+04,5.004000000000000000e+04,5.010000000000000000e+04,5.016000000000000000e+04,5.022000000000000000e+04,5.028000000000000000e+04,5.034000000000000000e+04,5.040000000000000000e+04,5.046000000000000000e+04,5.052000000000000000e+04,5.058000000000000000e+04,5.064000000000000000e+04,5.070000000000000000e+04,5.076000000000000000e+04,5.082000000000000000e+04,5.088000000000000000e+04,5.094000000000000000e+04,5.100000000000000000e+04,5.106000000000000000e+04,5.112000000000000000e+04,5.118000000000000000e+04,5.124000000000000000e+04,5.130000000000000000e+04,5.136000000000000000e+04,5.142000000000000000e+04,5.148000000000000000e+04,5.154000000000000000e+04,5.160000000000000000e+04,5.166000000000000000e+04,5.172000000000000000e+04,5.178000000000000000e+04,5.184000000000000000e+04,5.190000000000000000e+04,5.196000000000000000e+04,5.202000000000000000e+04,5.208000000000000000e+04,5.214000000000000000e+04,5.220000000000000000e+04,5.226000000000000000e+04,5.232000000000000000e+04,5.238000000000000000e+04,5.244000000000000000e+04,5.250000000000000000e+04,5.256000000000000000e+04,5.262000000000000000e+04,5.268000000000000000e+04,5.274000000000000000e+04,5.280000000000000000e+04,5.286000000000000000e+04,5.292000000000000000e+04,5.298000000000000000e+04,5.304000000000000000e+04,5.310000000000000000e+04,5.316000000000000000e+04,5.322000000000000000e+04,5.328000000000000000e+04,5.334000000000000000e+04,5.340000000000000000e+04,5.346000000000000000e+04,5.352000000000000000e+04,5.358000000000000000e+04,5.364000000000000000e+04,5.370000000000000000e+04,5.376000000000000000e+04,5.382000000000000000e+04,5.388000000000000000e+04,5.394000000000000000e+04,5.400000000000000000e+04,5.406000000000000000e+04,5.412000000000000000e+04,5.418000000000000000e+04,5.424000000000000000e+04,5.430000000000000000e+04,5.436000000000000000e+04,5.442000000000000000e+04,5.448000000000000000e+04,5.454000000000000000e+04,5.460000000000000000e+04,5.466000000000000000e+04,5.472000000000000000e+04,5.478000000000000000e+04,5.484000000000000000e+04,5.490000000000000000e+04,5.496000000000000000e+04,5.502000000000000000e+04,5.508000000000000000e+04,5.514000000000000000e+04,5.520000000000000000e+04,5.526000000000000000e+04,5.532000000000000000e+04,5.538000000000000000e+04,5.544000000000000000e+04,5.550000000000000000e+04,5.556000000000000000e+04,5.562000000000000000e+04,5.568000000000000000e+04,5.574000000000000000e+04,5.580000000000000000e+04,5.586000000000000000e+04,5.592000000000000000e+04,5.598000000000000000e+04,5.604000000000000000e+04,5.610000000000000000e+04,5.616000000000000000e+04,5.622000000000000000e+04,5.628000000000000000e+04,5.634000000000000000e+04,5.640000000000000000e+04,5.646000000000000000e+04,5.652000000000000000e+04,5.658000000000000000e+04,5.664000000000000000e+04,5.670000000000000000e+04,5.676000000000000000e+04,5.682000000000000000e+04,5.688000000000000000e+04,5.694000000000000000e+04,5.700000000000000000e+04,5.706000000000000000e+04,5.712000000000000000e+04,5.718000000000000000e+04,5.724000000000000000e+04,5.730000000000000000e+04,5.736000000000000000e+04,5.742000000000000000e+04,5.748000000000000000e+04,5.754000000000000000e+04,5.760000000000000000e+04
