# Time (s), V_L (m^3), BOG (kg/s), Tv_avg (K), Q_V (W), BL (kg/s)
1.080000000000000000e+04, 2.270036547455137228e-03, 1.826814123082845287e-07, 2.399249559912364020e+02, 1.369795352532597044e-01, 1.508037146255115702e-07
1.086000000000000000e+04, 2.272222831924080796e-03, 1.826821926799961203e-07, 2.399246846422698241e+02, 1.369133253958101648e-01, 1.508151723622601951e-07
1.092000000000000000e+04, 2.274409116407332797e-03, 1.826698816525489141e-07, 2.399242342967776835e+02, 1.368475356089077222e-01, 1.507986511349434696e-07
1.098000000000000000e+04, 2.276595400650389348e-03, 1.827003293336223133e-07, 2.399239893399035850e+02, 1.367812623079056322e-01, 1.508141918069598394e-07
1.104000000000000000e+04, 2.278781684904441010e-03, 1.826844945030287155e-07, 2.399236346805097639e+02, 1.367152460251264690e-01, 1.508125660907192429e-07
1.110000000000000000e+04, 2.280967969135835448e-03, 1.826901848113746427e-07, 2.399232972990520523e+02, 1.366491883799942353e-01, 1.508136163253858535e-07
1.116000000000000000e+04, 2.283154253169333067e-03, 1.826887225547358793e-07, 2.399229719741657050e+02, 1.365831016851291879e-01, 1.508165291467535455e-07
1.122000000000000000e+04, 2.285340537193532133e-03, 1.826827960268622701e-07, 2.399226056739024955e+02, 1.365171103124116492e-01, 1.508130011093880505e-07
1.128000000000000000e+04, 2.287526821152164724e-03, 1.826931299543797338e-07, 2.399222641426235327e+02, 1.364510600568878129e-01, 1.508133249558833771e-07
1.134000000000000000e+04, 2.289713104962515754e-03, 1.826992214227470448e-07, 2.399219619642871066e+02, 1.363849168470482598e-01, 1.508197930772122016e-07
1.140000000000000000e+04, 2.291899388674948582e-03, 1.826883597832902038e-07, 2.399216173976744813e+02, 1.363188721818324733e-01, 1.508195924209704503e-07
1.146000000000000000e+04, 2.294085672303138035e-03, 1.826874755612467862e-07, 2.399212455074351737e+02, 1.362528906641647941e-01, 1.508150771282933627e-07
1.152000000000000000e+04, 2.296271955897976995e-03, 1.826874007425835362e-07, 2.399209237699872403e+02, 1.361867909956971934e-01, 1.508184063247170796e-07
1.158000000000000000e+04, 2.298458239451291012e-03, 1.826818379442890439e-07, 2.399205291565184552e+02, 1.361208609492831900e-01, 1.508102635543242874e-07
1.164000000000000000e+04, 2.300644522801973280e-03, 1.826976727521173871e-07, 2.399202234341825886e+02, 1.360547223075291856e-01, 1.508160585819969375e-07
1.170000000000000000e+04, 2.302830806120048819e-03, 1.826943191854640052e-07, 2.399198933626075529e+02, 1.359886398291728360e-01, 1.508180039783345472e-07
1.176000000000000000e+04, 2.305017089374832538e-03, 1.826940162914161663e-07, 2.399195525975582370e+02, 1.359225815557492667e-01, 1.508182425079514429e-07
1.182000000000000000e+04, 2.307203372517108598e-03, 1.826953436240961347e-07, 2.399192183550466666e+02, 1.358565072857656486e-01, 1.508194817698825327e-07
1.188000000000000000e+04, 2.309389655575231921e-03, 1.827016026059850549e-07, 2.399188775146814692e+02, 1.357904476365524860e-01, 1.508196567562016002e-07
1.194000000000000000e+04, 2.311575938541076194e-03, 1.827109423700357948e-07, 2.399185821864811317e+02, 1.357242811289513795e-01, 1.508269775783407561e-07
1.200000000000000000e+04, 2.313762221428017438e-03, 1.827081532117263107e-07, 2.399182538912525615e+02, 1.356581907464801673e-01, 1.508290817116863826e-07
1.206000000000000000e+04, 2.315948504233195093e-03, 1.827094047628384098e-07, 2.399179260863093361e+02, 1.355920984710626276e-01, 1.508312389080288475e-07
1.212000000000000000e+04, 2.318134786999876632e-03, 1.827004771846843884e-07, 2.399175912548600991e+02, 1.355260217971170911e-01, 1.508322628925682815e-07
1.218000000000000000e+04, 2.320321069593531214e-03, 1.827051754223470851e-07, 2.399171979552901348e+02, 1.354600803671006104e-01, 1.508240289462352723e-07
1.224000000000000000e+04, 2.322507352129825862e-03, 1.827218871911962741e-07, 2.399169467077019249e+02, 1.353938077601119783e-01, 1.508382025077918665e-07
1.230000000000000000e+04, 2.324693634644264296e-03, 1.826931382406185861e-07, 2.399165694064425907e+02, 1.353278275111838014e-01, 1.508324389803369387e-07
1.236000000000000000e+04, 2.326879917066337379e-03, 1.827044299325436104e-07, 2.399161674750612860e+02, 1.352619036080318082e-01, 1.508227478031162034e-07
1.242000000000000000e+04, 2.329066199341464638e-03, 1.827209394603795618e-07, 2.399159264143546295e+02, 1.351956053108173406e-01, 1.508384746723887719e-07
1.248000000000000000e+04, 2.331252481611924190e-03, 1.827105942157692657e-07, 2.399155290506980691e+02, 1.351296691520387783e-01, 1.508294466368851683e-07
1.254000000000000000e+04, 2.333438763707731348e-03, 1.827195532177708513e-07, 2.399152786836235691e+02, 1.350633911580110535e-01, 1.508436658002966071e-07
1.260000000000000000e+04, 2.335625045801244769e-03, 1.827023552116639856e-07, 2.399148463674909237e+02, 1.349975343734758082e-01, 1.508290389324891342e-07
1.266000000000000000e+04, 2.337811327678272506e-03, 1.827159503777203241e-07, 2.399145784263774033e+02, 1.349312957464591511e-01, 1.508404327584748302e-07
1.272000000000000000e+04, 2.339997609611024765e-03, 1.827029383361565709e-07, 2.399141599193873731e+02, 1.348654051903120099e-01, 1.508279265560009518e-07
1.278000000000000000e+04, 2.342183891428228394e-03, 1.827301809908405469e-07, 2.399138879164701166e+02, 1.347991745636347161e-01, 1.508386334836968249e-07
1.284000000000000000e+04, 2.344370173112547001e-03, 1.827143197082472307e-07, 2.399135771547572062e+02, 1.347330329869675380e-01, 1.508431698910902812e-07
1.290000000000000000e+04, 2.346556454793510219e-03, 1.827048554861783537e-07, 2.399131708536810095e+02, 1.346671116224987252e-01, 1.508325049969450590e-07
1.296000000000000000e+04, 2.348742736375840096e-03, 1.827301744011420371e-07, 2.399128672155455035e+02, 1.346009520477129406e-01, 1.508381218440196070e-07
1.302000000000000000e+04, 2.350929017799375555e-03, 1.827373670528670435e-07, 2.399125895547766447e+02, 1.345347317700399947e-01, 1.508478492393674710e-07
1.308000000000000000e+04, 2.353115299183380135e-03, 1.827244813712376928e-07, 2.399122687244515078e+02, 1.344686105328070369e-01, 1.508506905398814553e-07
1.314000000000000000e+04, 2.355301580428998450e-03, 1.827212727512695392e-07, 2.399118871619812694e+02, 1.344026287215064619e-01, 1.508438390412539412e-07
1.320000000000000000e+04, 2.357487861676734429e-03, 1.827324915462254542e-07, 2.399115895516206081e+02, 1.343364523846821701e-01, 1.508503262961226610e-07
1.326000000000000000e+04, 2.359674142827367961e-03, 1.827212048230073715e-07, 2.399112384716987947e+02, 1.342703986423890161e-01, 1.508482719612288759e-07
1.332000000000000000e+04, 2.361860423895966420e-03, 1.827168238436421692e-07, 2.399108794714823887e+02, 1.342043623477323089e-01, 1.508449257795586908e-07
1.338000000000000000e+04, 2.364046704898506608e-03, 1.827267918511878310e-07, 2.399105208813720367e+02, 1.341383242861995950e-01, 1.508416147394377378e-07
1.344000000000000000e+04, 2.366232985783597777e-03, 1.827386158086067805e-07, 2.399102486127448230e+02, 1.340720866866205729e-01, 1.508520517932939274e-07
1.350000000000000000e+04, 2.368419266550963673e-03, 1.827372615722670770e-07, 2.399098985878815427e+02, 1.340060273766255916e-01, 1.508500551405318370e-07
1.356000000000000000e+04, 2.370605547295528363e-03, 1.827439596618105010e-07, 2.399096299037871347e+02, 1.339397801980924396e-01, 1.508610263006182449e-07
1.362000000000000000e+04, 2.372791827934745031e-03, 1.827250474974746808e-07, 2.399092511343244496e+02, 1.338737854510842762e-01, 1.508543831936313033e-07
1.368000000000000000e+04, 2.374978108539731701e-03, 1.827217207088573129e-07, 2.399089008143567128e+02, 1.338077244732693849e-01, 1.508522567131982032e-07
1.374000000000000000e+04, 2.377164389038819575e-03, 1.827319893171865595e-07, 2.399085134192853843e+02, 1.337417478310135022e-01, 1.508441680067073872e-07
1.380000000000000000e+04, 2.379350669391833324e-03, 1.827543249432047047e-07, 2.399082835899219788e+02, 1.336754086615289938e-01, 1.508612721504229639e-07
1.386000000000000000e+04, 2.381536949750194358e-03, 1.827269854362280468e-07, 2.399079302321941043e+02, 1.336093523425536944e-01, 1.508585784261868961e-07
1.392000000000000000e+04, 2.383723229994670796e-03, 1.827358786911615308e-07, 2.399075368446306697e+02, 1.335433869995760192e-01, 1.508494390527034031e-07
1.398000000000000000e+04, 2.385909510080125133e-03, 1.827524522695153681e-07, 2.399073020004206569e+02, 1.334770574181983471e-01, 1.508656873479325989e-07
1.404000000000000000e+04, 2.388095790166827170e-03, 1.827316484479292519e-07, 2.399069102267341975e+02, 1.334110867587544047e-01, 1.508567471174228218e-07
1.410000000000000000e+04, 2.390282070121279960e-03, 1.827435959187172116e-07, 2.399065961437041778e+02, 1.333449373354616274e-01, 1.508602420447978189e-07
1.416000000000000000e+04, 2.392468350096599305e-03, 1.827415577578432008e-07, 2.399062596976828559e+02, 1.332788383634503915e-01, 1.508601218409954596e-07
1.422000000000000000e+04, 2.394654629879749020e-03, 1.827382624017013806e-07, 2.399059322523536935e+02, 1.332127180388721077e-01, 1.508614208188271521e-07
1.428000000000000000e+04, 2.396840909705187390e-03, 1.827418911279376673e-07, 2.399055646939578139e+02, 1.331466886595331078e-01, 1.508562448319866736e-07
1.434000000000000000e+04, 2.399027189294493465e-03, 1.827476195406622525e-07, 2.399052949500565717e+02, 1.330804349519512653e-01, 1.508667708621752590e-07
1.440000000000000000e+04, 2.401213468848016966e-03, 1.827304099280639013e-07, 2.399048949764449503e+02, 1.330144780319657549e-01, 1.508563210689569100e-07
1.446000000000000000e+04, 2.403399748406213378e-03, 1.827558606234181753e-07, 2.399045796121822320e+02, 1.329483270680014428e-01, 1.508594577385528069e-07
1.452000000000000000e+04, 2.405586027807121979e-03, 1.827691150822717085e-07, 2.399043272160592721e+02, 1.328820317288165187e-01, 1.508727154256611103e-07
1.458000000000000000e+04, 2.407772307126772662e-03, 1.827555477649291139e-07, 2.399040113055947074e+02, 1.328158806416530058e-01, 1.508757215777819266e-07
1.464000000000000000e+04, 2.409958586391917033e-03, 1.827442617245285893e-07, 2.399036480989164772e+02, 1.327498366240358330e-01, 1.508710758271237643e-07
1.470000000000000000e+04, 2.412144865544323460e-03, 1.827391106387852729e-07, 2.399032873114152267e+02, 1.326837862650842581e-01, 1.508667884419292978e-07
1.476000000000000000e+04, 2.414331144696975351e-03, 1.827402114345625823e-07, 2.399029176368115941e+02, 1.326177553119665675e-01, 1.508610346191823626e-07
1.482000000000000000e+04, 2.416517423697756104e-03, 1.827507405240830572e-07, 2.399026017721314190e+02, 1.325516010612604878e-01, 1.508639395823626374e-07
1.488000000000000000e+04, 2.418703702643533546e-03, 1.827508104676145098e-07, 2.399022822497635161e+02, 1.324854544064276995e-01, 1.508662292321738014e-07
1.494000000000000000e+04, 2.420889981508581729e-03, 1.827480756921163093e-07, 2.399019509537729391e+02, 1.324193337861754860e-01, 1.508665902613991505e-07
1.500000000000000000e+04, 2.423076260289506231e-03, 1.827459742182955302e-07, 2.399016101305412008e+02, 1.323532340557800613e-01, 1.508653830786795746e-07
1.506000000000000000e+04, 2.425262538979352112e-03, 1.827548213739341131e-07, 2.399012721949234503e+02, 1.322871269875945111e-01, 1.508646148011063418e-07
1.512000000000000000e+04, 2.427448817466778749e-03, 1.827687998896909020e-07, 2.399009949050609407e+02, 1.322208814883129857e-01, 1.508736402235571371e-07
1.518000000000000000e+04, 2.429635096006930572e-03, 1.827666272426533218e-07, 2.399006894760018724e+02, 1.321546991922733227e-01, 1.508780881943385388e-07
1.524000000000000000e+04, 2.431821374495576286e-03, 1.827607273251603513e-07, 2.399003673364370002e+02, 1.320885540897145105e-01, 1.508798043773160033e-07
1.530000000000000000e+04, 2.434007652905475962e-03, 1.827570183504556855e-07, 2.399000103454434054e+02, 1.320224872399689553e-01, 1.508758418944729195e-07
1.536000000000000000e+04, 2.436193931172204574e-03, 1.827668487536610272e-07, 2.398996892107958843e+02, 1.319563383483295105e-01, 1.508776671492895496e-07
1.542000000000000000e+04, 2.438380209338301009e-03, 1.827704773370909736e-07, 2.398993851496767888e+02, 1.318901500647622904e-01, 1.508822393336855400e-07
1.548000000000000000e+04, 2.440566487519292647e-03, 1.827599848645634305e-07, 2.398990570781246845e+02, 1.318240154190474800e-01, 1.508828881706637245e-07
1.554000000000000000e+04, 2.442752765523507289e-03, 1.827616180749217810e-07, 2.398986777245341955e+02, 1.317579960196803013e-01, 1.508751745618594287e-07
1.560000000000000000e+04, 2.444939043523154405e-03, 1.827740508728857581e-07, 2.398984115797091476e+02, 1.316917198137564082e-01, 1.508858369298181683e-07
1.566000000000000000e+04, 2.447125321404889330e-03, 1.827636513902846836e-07, 2.398980435123604877e+02, 1.316256733036730575e-01, 1.508798984643901137e-07
1.572000000000000000e+04, 2.449311599252073333e-03, 1.827718774847224599e-07, 2.398977467464676181e+02, 1.315594649191351440e-01, 1.508855344806220277e-07
1.578000000000000000e+04, 2.451497876920673627e-03, 1.827644196698042922e-07, 2.398973954433008942e+02, 1.314933789654083307e-01, 1.508822654780895847e-07
1.584000000000000000e+04, 2.453684154610967071e-03, 1.827755683318956093e-07, 2.398970698643849460e+02, 1.314272341666432031e-01, 1.508831580024889857e-07
1.590000000000000000e+04, 2.455870432135558428e-03, 1.827778118435695088e-07, 2.398967868239976440e+02, 1.313609927009780076e-01, 1.508909603604189891e-07
1.596000000000000000e+04, 2.458056709641696230e-03, 1.827648782209630662e-07, 2.398964232817695574e+02, 1.312949320251878271e-01, 1.508856099079357045e-07
1.602000000000000000e+04, 2.460242987107007749e-03, 1.827746273732641702e-07, 2.398960885327742005e+02, 1.312288056532630032e-01, 1.508849263194222261e-07
1.608000000000000000e+04, 2.462429264404348596e-03, 1.827837237896105507e-07, 2.398957945286527718e+02, 1.311625867784793342e-01, 1.508908688819301177e-07
1.614000000000000000e+04, 2.464615541596488005e-03, 1.827808395174517382e-07, 2.398954804150223197e+02, 1.310964124864180125e-01, 1.508935042284339880e-07
1.620000000000000000e+04, 2.466801818780348446e-03, 1.827798063617638912e-07, 2.398951485998645410e+02, 1.310302772886757228e-01, 1.508932208086971929e-07
1.626000000000000000e+04, 2.468988095901061483e-03, 1.827805467588974699e-07, 2.398948287708340672e+02, 1.309641143848072620e-01, 1.508948701993522553e-07
1.632000000000000000e+04, 2.471174372939856541e-03, 1.827708717232420709e-07, 2.398944901763970563e+02, 1.308979929142386200e-01, 1.508934225879590485e-07
1.638000000000000000e+04, 2.473360649909976932e-03, 1.827696198872528864e-07, 2.398941141585412140e+02, 1.308319547143793338e-01, 1.508858178443201553e-07
1.644000000000000000e+04, 2.475546926732607664e-03, 1.827886350727499750e-07, 2.398938177192296166e+02, 1.307657370282842013e-01, 1.508912152616944124e-07
1.650000000000000000e+04, 2.477733203475925971e-03, 1.827877968208308398e-07, 2.398935330535465198e+02, 1.306994922495769151e-01, 1.508985207440255478e-07
1.656000000000000000e+04, 2.479919480185561152e-03, 1.827831112445271972e-07, 2.398931809977650857e+02, 1.306333979318536620e-01, 1.508947537939074176e-07
1.662000000000000000e+04, 2.482105756824175453e-03, 1.827934989093160419e-07, 2.398928894426715033e+02, 1.305671672123946137e-01, 1.509008831093690876e-07
1.668000000000000000e+04, 2.484292033411488344e-03, 1.827848825377770896e-07, 2.398925655761824771e+02, 1.305010082049824771e-01, 1.509016863230296822e-07
1.674000000000000000e+04, 2.486478309834104419e-03, 1.827818199786212961e-07, 2.398922096314697967e+02, 1.304349202797425722e-01, 1.508971932800663517e-07
1.680000000000000000e+04, 2.488664586193322856e-03, 1.827973418970947502e-07, 2.398918947534550909e+02, 1.303687396409512478e-01, 1.508994173668179781e-07
1.686000000000000000e+04, 2.490850862514818430e-03, 1.828002417864116427e-07, 2.398916282481387441e+02, 1.303024500884449322e-01, 1.509095706828100882e-07
1.692000000000000000e+04, 2.493037138796503401e-03, 1.827837004134236007e-07, 2.398912636354766050e+02, 1.302363792424555411e-01, 1.509035654460858480e-07
1.698000000000000000e+04, 2.495223414928743680e-03, 1.827923248692505923e-07, 2.398909249850007370e+02, 1.301702495556177619e-01, 1.509017999591336243e-07
1.704000000000000000e+04, 2.497409690932808710e-03, 1.827947045573861150e-07, 2.398906301842834807e+02, 1.301040211704218574e-01, 1.509072271392754228e-07
1.710000000000000000e+04, 2.499595966963049417e-03, 1.827962732196267250e-07, 2.398902702237740527e+02, 1.300379375466488019e-01, 1.509018945141567244e-07
1.716000000000000000e+04, 2.501782242894881429e-03, 1.828012520856872404e-07, 2.398900216011125508e+02, 1.299716047168570643e-01, 1.509148858290396429e-07
1.722000000000000000e+04, 2.503968518766695045e-03, 1.827833095445054278e-07, 2.398896066294726950e+02, 1.299056422333114691e-01, 1.509004210267578500e-07
1.728000000000000000e+04, 2.506154794496953490e-03, 1.828049230935371999e-07, 2.398893336034169579e+02, 1.298393624621912990e-01, 1.509093418996380983e-07
1.734000000000000000e+04, 2.508341070123641138e-03, 1.827926422361644451e-07, 2.398890043618953030e+02, 1.297732072842231466e-01, 1.509089608819302600e-07
1.740000000000000000e+04, 2.510527345795324477e-03, 1.827963373972811329e-07, 2.398886496953080325e+02, 1.297071079526440074e-01, 1.509043506428271589e-07
1.746000000000000000e+04, 2.512713621330111245e-03, 1.828118680349800854e-07, 2.398883763036213281e+02, 1.296408269620641096e-01, 1.509131439305838921e-07
1.752000000000000000e+04, 2.514899896775299546e-03, 1.828059487142439354e-07, 2.398880669509108543e+02, 1.295746253238385937e-01, 1.509159705467701932e-07
1.758000000000000000e+04, 2.517086172121969865e-03, 1.827971823517150432e-07, 2.398877333302238242e+02, 1.295084769224511267e-01, 1.509147560906261330e-07
1.764000000000000000e+04, 2.519272447416185615e-03, 1.827915636982713991e-07, 2.398873718039907601e+02, 1.294423897545143587e-01, 1.509088917772788244e-07
1.770000000000000000e+04, 2.521458722682342647e-03, 1.827980591141760401e-07, 2.398870391347713280e+02, 1.293762376786565527e-01, 1.509077741065819352e-07
1.776000000000000000e+04, 2.523644997836031051e-03, 1.828060322439035999e-07, 2.398867288949773808e+02, 1.293100350622995443e-01, 1.509103452416840698e-07
1.782000000000000000e+04, 2.525831272917760956e-03, 1.828088697690899885e-07, 2.398864324860143995e+02, 1.292438010553840222e-01, 1.509151850293513935e-07
1.788000000000000000e+04, 2.528017547871974375e-03, 1.828031812430263726e-07, 2.398861079542646166e+02, 1.291776287231557185e-01, 1.509153354439495249e-07
1.794000000000000000e+04, 2.530203822758604268e-03, 1.827968285546161870e-07, 2.398857709739296808e+02, 1.291114832334385454e-01, 1.509133912868937237e-07
1.800000000000000000e+04, 2.532390097635093835e-03, 1.828023144460377021e-07, 2.398854155968462578e+02, 1.290453777156905513e-01, 1.509083611220999876e-07
1.806000000000000000e+04, 2.534576372348281304e-03, 1.828227029999806009e-07, 2.398851498845039316e+02, 1.289790728989012869e-01, 1.509182001884494380e-07
1.812000000000000000e+04, 2.536762647004673493e-03, 1.828254977005050888e-07, 2.398848661733532310e+02, 1.289128072964600136e-01, 1.509250287345256427e-07
1.818000000000000000e+04, 2.538948921598662475e-03, 1.828152460218195474e-07, 2.398845722502102262e+02, 1.288465636269947312e-01, 1.509301375031489886e-07
1.824000000000000000e+04, 2.541135196167670571e-03, 1.827939724328042626e-07, 2.398841826353453541e+02, 1.287805307835709345e-01, 1.509192938573166225e-07
1.830000000000000000e+04, 2.543321470632443036e-03, 1.828084528915666872e-07, 2.398838164216061273e+02, 1.287144453538381639e-01, 1.509123082418020990e-07
1.836000000000000000e+04, 2.545507744941238274e-03, 1.828238553331951269e-07, 2.398835733663527208e+02, 1.286480871628897238e-01, 1.509258113517680584e-07
1.842000000000000000e+04, 2.547694019258020179e-03, 1.828081975357619758e-07, 2.398832196352905441e+02, 1.285819726507728689e-01, 1.509208469482192144e-07
1.848000000000000000e+04, 2.549880293457245078e-03, 1.828158500562548983e-07, 2.398829024484796832e+02, 1.285157767268513829e-01, 1.509219457476012770e-07
1.854000000000000000e+04, 2.552066567665407272e-03, 1.828146721105657128e-07, 2.398825930933304562e+02, 1.284495628095659592e-01, 1.509243248748048475e-07
1.860000000000000000e+04, 2.554252841674878143e-03, 1.828121579283485038e-07, 2.398822508094010004e+02, 1.283834207411869155e-01, 1.509211790951643562e-07
1.866000000000000000e+04, 2.556439115686506575e-03, 1.828297847526472592e-07, 2.398819451170114405e+02, 1.283171973053550130e-01, 1.509241161551913443e-07
1.872000000000000000e+04, 2.558625389579851153e-03, 1.828326465584211279e-07, 2.398817033108359453e+02, 1.282508325551259265e-01, 1.509377092001146320e-07
1.878000000000000000e+04, 2.560811663434366982e-03, 1.828145859087510662e-07, 2.398813231790801126e+02, 1.281847715521340914e-01, 1.509281499935586070e-07
1.884000000000000000e+04, 2.562997937252783649e-03, 1.828287751577457316e-07, 2.398810220732452478e+02, 1.281185359196665430e-01, 1.509317786812730794e-07
1.890000000000000000e+04, 2.565184210838547009e-03, 1.828322440263731556e-07, 2.398807141013922148e+02, 1.280523146916547339e-01, 1.509342333275131687e-07
1.896000000000000000e+04, 2.567370484465726892e-03, 1.828296488714738417e-07, 2.398804193649569640e+02, 1.279860636843190846e-01, 1.509388799845899699e-07
1.902000000000000000e+04, 2.569556758022661317e-03, 1.828099380818301264e-07, 2.398800607924260930e+02, 1.279199521416960195e-01, 1.509328020691202861e-07
1.908000000000000000e+04, 2.571743031557897820e-03, 1.828102120397078013e-07, 2.398796712062541872e+02, 1.278539078250054695e-01, 1.509214874897884356e-07
1.914000000000000000e+04, 2.573929304873090289e-03, 1.828277288910180120e-07, 2.398793919165869681e+02, 1.277876207399181174e-01, 1.509286423138039350e-07
1.920000000000000000e+04, 2.576115578213734186e-03, 1.828240255533667381e-07, 2.398790733304040259e+02, 1.277214191450153913e-01, 1.509291783357373094e-07
1.926000000000000000e+04, 2.578301851451516788e-03, 1.828267443821117539e-07, 2.398787640806017123e+02, 1.276551963684559865e-01, 1.509312551776734609e-07
1.932000000000000000e+04, 2.580488124614253517e-03, 1.828286819503198104e-07, 2.398784492961181911e+02, 1.275889850026098171e-01, 1.509323756411492826e-07
1.938000000000000000e+04, 2.582674397616335771e-03, 1.828308431650179172e-07, 2.398781450614476114e+02, 1.275227498315547325e-01, 1.509352433016929155e-07
1.944000000000000000e+04, 2.584860670631891622e-03, 1.828318549480665926e-07, 2.398778247502681324e+02, 1.274565491250566063e-01, 1.509353804960026912e-07
1.950000000000000000e+04, 2.587046943577496916e-03, 1.828435874014401249e-07, 2.398775259191646683e+02, 1.273903007273014809e-01, 1.509391059833139934e-07
1.956000000000000000e+04, 2.589233216476269014e-03, 1.828418978012253399e-07, 2.398772605008142875e+02, 1.273239786390664152e-01, 1.509484357237258075e-07
1.962000000000000000e+04, 2.591419489239831127e-03, 1.828262462107664847e-07, 2.398768846556355641e+02, 1.272578970976521451e-01, 1.509391350944046931e-07
1.968000000000000000e+04, 2.593605761921928456e-03, 1.828418007964839329e-07, 2.398765744337152341e+02, 1.271916714617901678e-01, 1.509408625986587505e-07
1.974000000000000000e+04, 2.595792034577246860e-03, 1.828402637245117912e-07, 2.398762939418579379e+02, 1.271253802576318148e-01, 1.509475799297752987e-07
1.980000000000000000e+04, 2.597978307169176732e-03, 1.828343515735516683e-07, 2.398759257638498354e+02, 1.270592795999620495e-01, 1.509394728288371616e-07
1.986000000000000000e+04, 2.600164579564968360e-03, 1.828455054584142304e-07, 2.398756598191927196e+02, 1.269929553133188338e-01, 1.509485970569500529e-07
1.992000000000000000e+04, 2.602350852033197270e-03, 1.828365557931486403e-07, 2.398753051553375428e+02, 1.269268236511250925e-01, 1.509427087661942172e-07
1.998000000000000000e+04, 2.604537124336158641e-03, 1.828405071436005669e-07, 2.398750172112563632e+02, 1.268605459353538967e-01, 1.509480677199361706e-07
2.004000000000000000e+04, 2.606723396638557528e-03, 1.828369724533974028e-07, 2.398746521155442224e+02, 1.267944354235355509e-01, 1.509403508289954065e-07
2.010000000000000000e+04, 2.608909668764594451e-03, 1.828507224445661404e-07, 2.398743925909782604e+02, 1.267280945002267067e-01, 1.509504682317601410e-07
2.016000000000000000e+04, 2.611095940878560735e-03, 1.828356986407752099e-07, 2.398740522260650323e+02, 1.266619286866969285e-01, 1.509468759628900921e-07
2.022000000000000000e+04, 2.613282212996784464e-03, 1.828415514614911605e-07, 2.398737123020400759e+02, 1.265957611337401589e-01, 1.509433259728036995e-07
2.028000000000000000e+04, 2.615468484870651141e-03, 1.828550114643936141e-07, 2.398734368462621376e+02, 1.265294528349645564e-01, 1.509506746669983921e-07
2.034000000000000000e+04, 2.617654756756087556e-03, 1.828518036880223656e-07, 2.398731389874613740e+02, 1.264631925188230699e-01, 1.509542021456106359e-07
2.040000000000000000e+04, 2.619841028576481382e-03, 1.828472912985864654e-07, 2.398728158714804124e+02, 1.263969863008607419e-01, 1.509534176794891875e-07
2.046000000000000000e+04, 2.622027300308051295e-03, 1.828486365112687973e-07, 2.398724912988317897e+02, 1.263307825013691432e-01, 1.509523563786223063e-07
2.052000000000000000e+04, 2.624213571952306936e-03, 1.828515608431660504e-07, 2.398721843363372557e+02, 1.262645398051663037e-01, 1.509542577799190548e-07
2.058000000000000000e+04, 2.626399843567042355e-03, 1.828511806955541990e-07, 2.398718662698736921e+02, 1.261983204501040123e-01, 1.509542447353403519e-07
2.064000000000000000e+04, 2.628586115101469618e-03, 1.828562322126655952e-07, 2.398715560779694442e+02, 1.261320833242471906e-01, 1.509555426183781219e-07
2.070000000000000000e+04, 2.630772386490268146e-03, 1.828636741882904189e-07, 2.398712636532573299e+02, 1.260658070574415535e-01, 1.509598373768272375e-07
2.076000000000000000e+04, 2.632958657883912625e-03, 1.828667812699399955e-07, 2.398709748952705354e+02, 1.259995221915514163e-01, 1.509647326179856921e-07
2.082000000000000000e+04, 2.635144929212951664e-03, 1.828572941449291524e-07, 2.398706693245462418e+02, 1.259332729945126794e-01, 1.509667397601410888e-07
2.088000000000000000e+04, 2.637331200440953035e-03, 1.828425609187250849e-07, 2.398702993082795274e+02, 1.258671622825044412e-01, 1.509577332899198747e-07
2.094000000000000000e+04, 2.639517471581100637e-03, 1.828519774147978554e-07, 2.398699528054828249e+02, 1.258009999683175340e-01, 1.509526991736029050e-07
2.100000000000000000e+04, 2.641703742627051019e-03, 1.828690936229956322e-07, 2.398696835271526311e+02, 1.257346702563695851e-01, 1.509608110040918576e-07
2.106000000000000000e+04, 2.643890013643590033e-03, 1.828603133908265950e-07, 2.398693996832595587e+02, 1.256683713342126585e-01, 1.509664156720482487e-07
2.112000000000000000e+04, 2.646076284559385847e-03, 1.828590474314036688e-07, 2.398690286982859448e+02, 1.256022595625287952e-01, 1.509571087060434010e-07
2.118000000000000000e+04, 2.648262555419426782e-03, 1.828675275491940060e-07, 2.398688006762447742e+02, 1.255358390031208471e-01, 1.509722029799603705e-07
2.124000000000000000e+04, 2.650448826274258343e-03, 1.828481175026720713e-07, 2.398683825919686115e+02, 1.254698270900594659e-01, 1.509547751017953296e-07
2.130000000000000000e+04, 2.652635096873890829e-03, 1.828719766115629399e-07, 2.398681398394368500e+02, 1.254034369684371431e-01, 1.509673060598411864e-07
2.136000000000000000e+04, 2.654821367538431464e-03, 1.828603931423751547e-07, 2.398678009581854838e+02, 1.253372530145197006e-01, 1.509633611763645011e-07
2.142000000000000000e+04, 2.657007638151866712e-03, 1.828701387657183865e-07, 2.398675036972526868e+02, 1.252709788263355606e-01, 1.509665139823733123e-07
2.148000000000000000e+04, 2.659193908588254347e-03, 1.828647434541521043e-07, 2.398672106660680470e+02, 1.252046948745449140e-01, 1.509703664975675205e-07
2.154000000000000000e+04, 2.661380179009718155e-03, 1.828558902144793080e-07, 2.398668475399595650e+02, 1.251385607497325081e-01, 1.509621716967144673e-07
2.160000000000000000e+04, 2.663566449401293980e-03, 1.828702990392706130e-07, 2.398665491269435677e+02, 1.250722869221765343e-01, 1.509650446972559258e-07
